ZIPCODE,TRX_AMT_SUM,TRX_AMT_AVG,TRX_CT,STATE
37414,318.8,159.4,2,TN
37415,870.33,54.395625,16,TN
37416,364.2,40.46666666666667,9,TN
37419,113.0,113.0,1,TN
37419,113.0,113.0,1,TN
37421,1221.1,43.61071428571428,28,TN
37422,210.0,210.0,1,TN
37601,3189.9700000000003,40.3793670886076,79,TN
37601,3189.9700000000003,40.3793670886076,79,TN
37601,3189.9700000000003,40.3793670886076,79,TN
37601,3189.9700000000003,40.3793670886076,79,TN
37602,325.63,29.60272727272727,11,TN
37604,1186.7800000000002,26.372888888888895,45,TN
37604,1186.7800000000002,26.372888888888895,45,TN
37604,1186.7800000000002,26.372888888888895,45,TN
37605,559.91,186.63666666666666,3,TN
37615,1237.8499999999997,36.40735294117646,34,TN
37615,1237.8499999999997,36.40735294117646,34,TN
37616,116.02,23.204,5,TN
37617,1270.4900000000002,38.49969696969698,33,TN
37618,626.11,44.722142857142856,14,TN
37620,642.82,24.723846153846157,26,TN
37640,70.42,23.473333333333333,3,TN
37640,70.42,23.473333333333333,3,TN
37641,246.07999999999998,41.01333333333333,6,TN
37641,246.07999999999998,41.01333333333333,6,TN
37642,264.78000000000003,88.26,3,TN
37643,8703.25,54.057453416149066,161,TN
37643,8703.25,54.057453416149066,161,TN
37645,17.8,8.9,2,TN
37650,4138.71,78.0888679245283,53,TN
37650,4138.71,78.0888679245283,53,TN
37656,118.03,29.5075,4,TN
37656,118.03,29.5075,4,TN
37656,118.03,29.5075,4,TN
37657,72.37,14.474,5,TN
37658,341.31,31.028181818181817,11,TN
37658,341.31,31.028181818181817,11,TN
37659,1563.85,26.962931034482757,58,TN
37659,1563.85,26.962931034482757,58,TN
37660,938.7000000000002,31.290000000000006,30,TN
37660,938.7000000000002,31.290000000000006,30,TN
37663,780.0299999999999,37.14428571428571,21,TN
37663,780.0299999999999,37.14428571428571,21,TN
37664,1172.95,30.867105263157896,38,TN
37665,121.64,30.41,4,TN
37681,340.71000000000004,48.67285714285715,7,TN
37681,340.71000000000004,48.67285714285715,7,TN
37683,136.28,45.42666666666667,3,TN
37683,136.28,45.42666666666667,3,TN
37686,1239.39,68.855,18,TN
37686,1239.39,68.855,18,TN
37687,2418.3500000000004,58.98414634146342,41,TN
37690,216.39000000000001,21.639000000000003,10,TN
37691,80.04,80.04,1,TN
37692,699.96,29.165000000000003,24,TN
37694,64.28,21.426666666666666,3,TN
37694,64.28,21.426666666666666,3,TN
37694,64.28,21.426666666666666,3,TN
37701,65.28,32.64,2,TN
37705,154.7,77.35,2,TN
37705,154.7,77.35,2,TN
37708,938.7800000000001,29.336875000000003,32,TN
37709,1686.13,64.85115384615385,26,TN
37709,1686.13,64.85115384615385,26,TN
37711,166.84,27.80666666666667,6,TN
37711,166.84,27.80666666666667,6,TN
37711,166.84,27.80666666666667,6,TN
37714,100.84,25.21,4,TN
37715,0.0,0.0,1,TN
37715,0.0,0.0,1,TN
37716,488.01,40.6675,12,TN
37721,107.33,35.776666666666664,3,TN
37721,107.33,35.776666666666664,3,TN
37722,115.69,14.46125,8,TN
37722,115.69,14.46125,8,TN
37723,18.68,18.68,1,TN
37724,150.51,25.084999999999997,6,TN
37725,813.3,67.77499999999999,12,TN
37725,813.3,67.77499999999999,12,TN
37726,181.28,25.897142857142857,7,TN
37726,181.28,25.897142857142857,7,TN
37729,75.0,37.5,2,TN
37737,39.99,19.995,2,TN
37737,39.99,19.995,2,TN
37738,2061.0600000000004,114.50333333333336,18,TN
37743,630.3699999999999,27.407391304347822,23,TN
37743,630.3699999999999,27.407391304347822,23,TN
37745,1873.1600000000003,81.4417391304348,23,TN
37745,1873.1600000000003,81.4417391304348,23,TN
37748,298.09000000000003,99.36333333333334,3,TN
37748,298.09000000000003,99.36333333333334,3,TN
37752,164.26000000000002,14.932727272727275,11,TN
37752,164.26000000000002,14.932727272727275,11,TN
37754,21.2,21.2,1,TN
37754,21.2,21.2,1,TN
37754,21.2,21.2,1,TN
37757,1305.38,56.75565217391305,23,TN
37760,260.94,260.94,1,TN
37762,143.53,28.706,5,TN
37763,173.9,57.96666666666667,3,TN
37764,685.3299999999999,57.110833333333325,12,TN
37764,685.3299999999999,57.110833333333325,12,TN
37764,685.3299999999999,57.110833333333325,12,TN
37766,1450.38,48.346000000000004,30,TN
37769,6.76,6.76,1,TN
37769,6.76,6.76,1,TN
37770,216.94000000000003,27.117500000000003,8,TN
37771,27.310000000000002,9.103333333333333,3,TN
37771,27.310000000000002,9.103333333333333,3,TN
37771,27.310000000000002,9.103333333333333,3,TN
37772,249.76000000000005,49.95200000000001,5,TN
37772,249.76000000000005,49.95200000000001,5,TN
37772,249.76000000000005,49.95200000000001,5,TN
37774,134.75,44.916666666666664,3,TN
37774,134.75,44.916666666666664,3,TN
37774,134.75,44.916666666666664,3,TN
37777,311.71,38.96375,8,TN
37779,183.18,183.18,1,TN
37779,183.18,183.18,1,TN
37779,183.18,183.18,1,TN
37801,394.98,35.907272727272726,11,TN
37801,394.98,35.907272727272726,11,TN
37802,169.57,84.785,2,TN
37803,770.6400000000002,33.50608695652175,23,TN
37804,1173.22,106.65636363636364,11,TN
37806,28.5,14.25,2,TN
37806,28.5,14.25,2,TN
37807,0.0,0.0,1,TN
37807,0.0,0.0,1,TN
37809,187.35999999999999,62.453333333333326,3,TN
37810,47.27,47.27,1,TN
37811,439.64,31.40285714285714,14,TN
37811,439.64,31.40285714285714,14,TN
37813,109.94,54.97,2,TN
37813,109.94,54.97,2,TN
37814,40.64,10.16,4,TN
37818,424.03000000000003,53.003750000000004,8,TN
37819,11.620000000000001,5.8100000000000005,2,TN
37820,6.95,6.95,1,TN
37820,6.95,6.95,1,TN
37821,266.92,44.48666666666667,6,TN
37821,266.92,44.48666666666667,6,TN
37825,550.99,78.71285714285715,7,TN
37825,550.99,78.71285714285715,7,TN
37826,1349.9299999999998,67.4965,20,TN
37826,1349.9299999999998,67.4965,20,TN
37828,206.07,68.69,3,TN
37840,0.0,0.0,1,TN
37840,0.0,0.0,1,TN
37840,0.0,0.0,1,TN
37841,410.2,410.2,1,TN
37846,164.32,27.386666666666667,6,TN
37846,164.32,27.386666666666667,6,TN
37846,164.32,27.386666666666667,6,TN
37846,164.32,27.386666666666667,6,TN
37846,164.32,27.386666666666667,6,TN
37847,263.44,87.81333333333333,3,TN
37847,263.44,87.81333333333333,3,TN
37848,8.81,8.81,1,TN
37848,8.81,8.81,1,TN
37849,187.0,93.5,2,TN
37849,187.0,93.5,2,TN
37852,18.56,18.56,1,TN
37852,18.56,18.56,1,TN
37854,5.44,5.44,1,TN
37854,5.44,5.44,1,TN
37854,5.44,5.44,1,TN
37857,56.55,18.849999999999998,3,TN
37857,56.55,18.849999999999998,3,TN
37857,56.55,18.849999999999998,3,TN
37861,1953.2900000000002,42.462826086956525,46,TN
37862,2086.66,45.36217391304348,46,TN
37863,515.26,39.635384615384616,13,TN
37864,384.56000000000006,38.456,10,TN
37865,72.46000000000001,12.076666666666668,6,TN
37865,72.46000000000001,12.076666666666668,6,TN
37868,396.63,26.442,15,TN
37869,473.03000000000003,94.60600000000001,5,TN
37869,473.03000000000003,94.60600000000001,5,TN
37869,473.03000000000003,94.60600000000001,5,TN
37870,227.22,32.46,7,TN
37870,227.22,32.46,7,TN
37870,227.22,32.46,7,TN
37871,182.78,30.463333333333335,6,TN
37871,182.78,30.463333333333335,6,TN
37871,182.78,30.463333333333335,6,TN
37872,84.89,28.296666666666667,3,TN
37872,84.89,28.296666666666667,3,TN
37873,4.69,4.69,1,TN
37874,2612.0199999999995,51.21607843137254,51,TN
37874,2612.0199999999995,51.21607843137254,51,TN
37874,2612.0199999999995,51.21607843137254,51,TN
37874,2612.0199999999995,51.21607843137254,51,TN
37876,3423.380000000001,45.64506666666668,75,TN
37876,3423.380000000001,45.64506666666668,75,TN
37877,12.93,12.93,1,TN
37877,12.93,12.93,1,TN
37879,914.1400000000001,65.2957142857143,14,TN
37879,914.1400000000001,65.2957142857143,14,TN
37880,50.05,25.025,2,TN
37880,50.05,25.025,2,TN
37880,50.05,25.025,2,TN
37881,550.01,68.75125,8,TN
37881,550.01,68.75125,8,TN
37881,550.01,68.75125,8,TN
37881,550.01,68.75125,8,TN
37882,60.0,60.0,1,TN
37885,16.36,16.36,1,TN
37885,16.36,16.36,1,TN
37887,154.70999999999998,17.189999999999998,9,TN
37888,708.0799999999999,47.20533333333333,15,TN
37888,708.0799999999999,47.20533333333333,15,TN
37909,271.08000000000004,54.21600000000001,5,TN
37912,55.99,55.99,1,TN
37914,73.15,18.2875,4,TN
37916,8.31,4.155,2,TN
37917,98.92,32.973333333333336,3,TN
37918,435.31,62.18714285714286,7,TN
37919,435.2599999999999,36.271666666666654,12,TN
37920,434.13000000000005,43.413000000000004,10,TN
37920,434.13000000000005,43.413000000000004,10,TN
37920,434.13000000000005,43.413000000000004,10,TN
37921,98.0,98.0,1,TN
37922,206.06000000000003,20.606,10,TN
37922,206.06000000000003,20.606,10,TN
37923,440.57,36.714166666666664,12,TN
37924,80.37,40.185,2,TN
37930,5.0,5.0,1,TN
37931,239.44,47.888,5,TN
37931,239.44,47.888,5,TN
37932,3250.78,406.3475,8,TN
37934,123.2,41.06666666666667,3,TN
37934,123.2,41.06666666666667,3,TN
37938,33.55,33.55,1,TN
37938,33.55,33.55,1,TN
37938,33.55,33.55,1,TN
37939,15.71,15.71,1,TN
38002,1224.55,29.867073170731707,41,TN
38002,1224.55,29.867073170731707,41,TN
38004,1667.3200000000002,66.6928,25,TN
38004,1667.3200000000002,66.6928,25,TN
38006,1279.16,127.91600000000001,10,TN
38006,1279.16,127.91600000000001,10,TN
38006,1279.16,127.91600000000001,10,TN
38007,124.85,31.2125,4,TN
38011,1048.28,37.43857142857143,28,TN
38011,1048.28,37.43857142857143,28,TN
38012,101.10999999999999,25.277499999999996,4,TN
38015,130.75,18.678571428571427,7,TN
38016,642.62,37.80117647058824,17,TN
38017,2527.42,46.80407407407407,54,TN
38017,2527.42,46.80407407407407,54,TN
38018,2497.9999999999995,99.91999999999999,25,TN
38019,324.76,24.98153846153846,13,TN
38023,656.48,41.03,16,TN
38024,9174.88,50.135956284153,183,TN
38025,113.08999999999999,22.618,5,TN
38028,80.64,20.16,4,TN
38028,80.64,20.16,4,TN
38030,539.9300000000001,59.99222222222223,9,TN
38034,209.89,52.4725,4,TN
38034,209.89,52.4725,4,TN
38037,125.76999999999998,17.967142857142854,7,TN
38037,125.76999999999998,17.967142857142854,7,TN
38039,500.99,250.495,2,TN
38039,500.99,250.495,2,TN
38040,1345.0400000000002,74.72444444444446,18,TN
38040,1345.0400000000002,74.72444444444446,18,TN
38040,1345.0400000000002,74.72444444444446,18,TN
38041,293.62,73.405,4,TN
38053,1147.6499999999999,42.50555555555555,27,TN
38053,1147.6499999999999,42.50555555555555,27,TN
38057,863.4800000000001,123.35428571428574,7,TN
38058,1671.8400000000001,52.245000000000005,32,TN
38059,3235.2699999999986,40.952784810126566,79,TN
38059,3235.2699999999986,40.952784810126566,79,TN
38060,1069.65,82.28076923076924,13,TN
38061,1.0,1.0,1,TN
38061,1.0,1.0,1,TN
38063,2679.710000000001,51.53288461538463,52,TN
38063,2679.710000000001,51.53288461538463,52,TN
38066,12.0,12.0,1,TN
38067,22.91,11.455,2,TN
38068,242.25,60.5625,4,TN
38068,242.25,60.5625,4,TN
38069,50.46,50.46,1,TN
38069,50.46,50.46,1,TN
38069,50.46,50.46,1,TN
38070,5.68,2.84,2,TN
38075,28.74,28.74,1,TN
38075,28.74,28.74,1,TN
38075,28.74,28.74,1,TN
38076,76.38,76.38,1,TN
38079,49.06999999999999,8.178333333333333,6,TN
38080,180.49,36.098,5,TN
38080,180.49,36.098,5,TN
38080,180.49,36.098,5,TN
38083,4.22,4.22,1,TN
38088,85.0,85.0,1,TN
38103,4788.84,532.0933333333334,9,TN
38104,588.84,39.256,15,TN
38105,54.87,18.29,3,TN
38106,228.56,45.712,5,TN
38107,48.18,9.636,5,TN
38108,0.0,0.0,1,TN
38109,866.57,66.65923076923077,13,TN
38111,1341.6499999999999,74.5361111111111,18,TN
38112,289.87,57.974000000000004,5,TN
38114,115.87,23.174,5,TN
38115,844.99,105.62375,8,TN
38116,379.75999999999993,29.212307692307686,13,TN
38117,404.85999999999984,28.91857142857142,14,TN
38118,709.6099999999999,70.96099999999998,10,TN
38119,1804.95,75.20625,24,TN
38120,921.49,83.77181818181818,11,TN
38122,465.91999999999996,42.35636363636363,11,TN
38125,2456.29,122.8145,20,TN
38126,16.42,8.21,2,TN
38127,80.38,13.396666666666667,6,TN
38128,685.3299999999999,76.14777777777778,9,TN
38133,663.14,60.28545454545454,11,TN
38134,695.84,28.993333333333336,24,TN
38135,664.33,44.28866666666667,15,TN
38138,519.87,37.13357142857143,14,TN
38139,672.09,32.004285714285714,21,TN
38141,59.120000000000005,11.824000000000002,5,TN
38173,1.88,1.88,1,TN
38177,60.82,60.82,1,TN
38201,57.83,57.83,1,TN
38201,57.83,57.83,1,TN
38201,57.83,57.83,1,TN
38221,1155.44,41.26571428571429,28,TN
38222,261.46000000000004,130.73000000000002,2,TN
38225,1004.9300000000001,143.5614285714286,7,TN
38232,224.70999999999998,32.10142857142857,7,TN
38233,257.27,36.75285714285714,7,TN
38233,257.27,36.75285714285714,7,TN
38237,499.8400000000001,22.720000000000002,22,TN
38237,499.8400000000001,22.720000000000002,22,TN
38240,356.13999999999993,35.61399999999999,10,TN
38240,356.13999999999993,35.61399999999999,10,TN
38242,392.94,78.588,5,TN
38242,392.94,78.588,5,TN
38253,126.02,25.204,5,TN
38253,126.02,25.204,5,TN
38254,396.15,132.04999999999998,3,TN
38256,125.67,31.4175,4,TN
38257,7.7700000000000005,3.8850000000000002,2,TN
38257,7.7700000000000005,3.8850000000000002,2,TN
38259,45.660000000000004,9.132000000000001,5,TN
38259,45.660000000000004,9.132000000000001,5,TN
38259,45.660000000000004,9.132000000000001,5,TN
38260,1033.84,28.717777777777776,36,TN
38261,1534.0000000000005,30.68000000000001,50,TN
38261,1534.0000000000005,30.68000000000001,50,TN
38271,0.0,0.0,1,TN
38301,615.76,38.485,16,TN
38301,615.76,38.485,16,TN
38305,1111.3799999999999,85.49076923076922,13,TN
38305,1111.3799999999999,85.49076923076922,13,TN
38317,619.67,61.967,10,TN
38317,619.67,61.967,10,TN
38318,4.99,4.99,1,TN
38318,4.99,4.99,1,TN
38320,1791.6200000000006,43.69804878048782,41,TN
38320,1791.6200000000006,43.69804878048782,41,TN
38330,197.0,98.5,2,TN
38333,101.06,25.265,4,TN
38339,1318.84,439.6133333333333,3,TN
38340,13.16,6.58,2,TN
38340,13.16,6.58,2,TN
38341,110.41999999999999,18.403333333333332,6,TN
38341,110.41999999999999,18.403333333333332,6,TN
38341,110.41999999999999,18.403333333333332,6,TN
38341,110.41999999999999,18.403333333333332,6,TN
38342,51.89,17.296666666666667,3,TN
38343,317.87,52.97833333333333,6,TN
38343,317.87,52.97833333333333,6,TN
38343,317.87,52.97833333333333,6,TN
38344,120.72,40.24,3,TN
38351,0.0,0.0,1,TN
38351,0.0,0.0,1,TN
38355,34.879999999999995,17.439999999999998,2,TN
38355,34.879999999999995,17.439999999999998,2,TN
38356,53.58,53.58,1,TN
38356,53.58,53.58,1,TN
38356,53.58,53.58,1,TN
38357,183.82999999999998,61.276666666666664,3,TN
38357,183.82999999999998,61.276666666666664,3,TN
38358,0.0,0.0,1,TN
38358,0.0,0.0,1,TN
38361,20.08,20.08,1,TN
38361,20.08,20.08,1,TN
38366,1.45,1.45,1,TN
38366,1.45,1.45,1,TN
38367,85.0,85.0,1,TN
38369,24.42,24.42,1,TN
38372,3.35,3.35,1,TN
38382,37.839999999999996,18.919999999999998,2,TN
38387,11.46,11.46,1,TN
38387,11.46,11.46,1,TN
38389,8.77,8.77,1,TN
38401,15362.569999999989,68.89044843049322,223,TN
38401,15362.569999999989,68.89044843049322,223,TN
38401,15362.569999999989,68.89044843049322,223,TN
38402,27.38,27.38,1,TN
38449,428.84,47.648888888888884,9,TN
38449,428.84,47.648888888888884,9,TN
38451,2230.25,76.90517241379311,29,TN
38451,2230.25,76.90517241379311,29,TN
38451,2230.25,76.90517241379311,29,TN
38454,171.54999999999998,28.591666666666665,6,TN
38454,171.54999999999998,28.591666666666665,6,TN
38455,31.07,31.07,1,TN
38456,723.16,36.158,20,TN
38456,723.16,36.158,20,TN
38457,217.28,72.42666666666666,3,TN
38460,0.0,0.0,1,TN
38461,205.32999999999998,20.532999999999998,10,TN
38461,205.32999999999998,20.532999999999998,10,TN
38461,205.32999999999998,20.532999999999998,10,TN
38462,296.78999999999996,49.464999999999996,6,TN
38462,296.78999999999996,49.464999999999996,6,TN
38463,292.54,48.75666666666667,6,TN
38463,292.54,48.75666666666667,6,TN
38464,3292.6200000000003,49.14358208955225,67,TN
38464,3292.6200000000003,49.14358208955225,67,TN
38464,3292.6200000000003,49.14358208955225,67,TN
38464,3292.6200000000003,49.14358208955225,67,TN
38468,816.3100000000001,32.6524,25,TN
38468,816.3100000000001,32.6524,25,TN
38469,1771.2400000000005,44.28100000000001,40,TN
38472,695.71,99.38714285714286,7,TN
38472,695.71,99.38714285714286,7,TN
38472,695.71,99.38714285714286,7,TN
38473,22.04,22.04,1,TN
38473,22.04,22.04,1,TN
38474,2346.2500000000005,60.16025641025642,39,TN
38474,2346.2500000000005,60.16025641025642,39,TN
38474,2346.2500000000005,60.16025641025642,39,TN
38474,2346.2500000000005,60.16025641025642,39,TN
38476,89.64,17.928,5,TN
38476,89.64,17.928,5,TN
38476,89.64,17.928,5,TN
38477,191.73000000000002,21.303333333333335,9,TN
38478,1078.77,43.1508,25,TN
38478,1078.77,43.1508,25,TN
38481,57.85,57.85,1,TN
38482,445.40999999999997,49.489999999999995,9,TN
38483,2785.85,81.93676470588235,34,TN
38483,2785.85,81.93676470588235,34,TN
38483,2785.85,81.93676470588235,34,TN
38483,2785.85,81.93676470588235,34,TN
38486,438.9,62.699999999999996,7,TN
38486,438.9,62.699999999999996,7,TN
38487,404.02,57.71714285714285,7,TN
38487,404.02,57.71714285714285,7,TN
38488,23.33,11.665,2,TN
38501,9360.29,123.1617105263158,76,TN
38501,9360.29,123.1617105263158,76,TN
38501,9360.29,123.1617105263158,76,TN
38502,171.26999999999998,57.089999999999996,3,TN
38503,147.99,73.995,2,TN
38504,502.35,50.235,10,TN
38504,502.35,50.235,10,TN
38506,3622.8600000000006,57.5057142857143,63,TN
38506,3622.8600000000006,57.5057142857143,63,TN
38506,3622.8600000000006,57.5057142857143,63,TN
38506,3622.8600000000006,57.5057142857143,63,TN
38541,341.44,37.937777777777775,9,TN
38541,341.44,37.937777777777775,9,TN
38543,41.32,8.264,5,TN
38543,41.32,8.264,5,TN
38544,587.21,27.962380952380954,21,TN
38544,587.21,27.962380952380954,21,TN
38545,33.38,16.69,2,TN
38545,33.38,16.69,2,TN
38548,75.0,75.0,1,TN
38548,75.0,75.0,1,TN
38548,75.0,75.0,1,TN
38549,813.05,38.71666666666666,21,TN
38549,813.05,38.71666666666666,21,TN
38551,1237.5000000000005,45.83333333333335,27,TN
38551,1237.5000000000005,45.83333333333335,27,TN
38551,1237.5000000000005,45.83333333333335,27,TN
38553,996.6999999999999,55.37222222222222,18,TN
38555,915.4499999999998,38.14374999999999,24,TN
38556,3785.89,46.739382716049384,81,TN
38556,3785.89,46.739382716049384,81,TN
38558,222.19,55.5475,4,TN
38560,102.03,102.03,1,TN
38562,113.3,16.185714285714287,7,TN
38563,27.95,13.975,2,TN
38564,88.72999999999999,22.182499999999997,4,TN
38564,88.72999999999999,22.182499999999997,4,TN
38565,113.99000000000001,37.99666666666667,3,TN
38567,17.6,17.6,1,TN
38567,17.6,17.6,1,TN
38568,533.02,38.07285714285714,14,TN
38568,533.02,38.07285714285714,14,TN
38568,533.02,38.07285714285714,14,TN
38570,1802.6300000000006,26.509264705882362,68,TN
38571,356.51000000000005,27.423846153846156,13,TN
38572,267.21000000000004,29.690000000000005,9,TN
38572,267.21000000000004,29.690000000000005,9,TN
38573,620.59,28.208636363636366,22,TN
38573,620.59,28.208636363636366,22,TN
38573,620.59,28.208636363636366,22,TN
38574,912.28,114.035,8,TN
38574,912.28,114.035,8,TN
38574,912.28,114.035,8,TN
38574,912.28,114.035,8,TN
38575,446.98,55.8725,8,TN
38575,446.98,55.8725,8,TN
38577,479.53999999999996,119.88499999999999,4,TN
38577,479.53999999999996,119.88499999999999,4,TN
38580,1061.65,75.83214285714287,14,TN
38581,33.72,33.72,1,TN
38581,33.72,33.72,1,TN
38581,33.72,33.72,1,TN
38581,33.72,33.72,1,TN
38582,53.65,17.883333333333333,3,TN
38582,53.65,17.883333333333333,3,TN
38583,299.14,23.01076923076923,13,TN
38583,299.14,23.01076923076923,13,TN
38583,299.14,23.01076923076923,13,TN
38583,299.14,23.01076923076923,13,TN
38583,299.14,23.01076923076923,13,TN
38585,148.0,148.0,1,TN
38587,25.4,25.4,1,TN
38588,23.95,23.95,1,TN
38588,23.95,23.95,1,TN
38588,23.95,23.95,1,TN
38589,14.97,7.485,2,TN
38589,14.97,7.485,2,TN
38601,612.07,40.80466666666667,15,MS
38603,19.26,19.26,1,MS
38603,19.26,19.26,1,MS
38606,3349.1800000000003,51.52584615384616,65,MS
38606,3349.1800000000003,51.52584615384616,65,MS
38606,3349.1800000000003,51.52584615384616,65,MS
38610,554.6899999999999,61.63222222222222,9,MS
38610,554.6899999999999,61.63222222222222,9,MS
38610,554.6899999999999,61.63222222222222,9,MS
38611,550.9300000000001,30.607222222222227,18,MS
38611,550.9300000000001,30.607222222222227,18,MS
38614,2215.7000000000003,34.620312500000004,64,MS
38614,2215.7000000000003,34.620312500000004,64,MS
38617,56.97,56.97,1,MS
38617,56.97,56.97,1,MS
38618,285.92,31.768888888888892,9,MS
38618,285.92,31.768888888888892,9,MS
38618,285.92,31.768888888888892,9,MS
38620,561.52,40.10857142857143,14,MS
38622,0.0,0.0,1,MS
38625,61.160000000000004,30.580000000000002,2,MS
38625,61.160000000000004,30.580000000000002,2,MS
38627,545.48,68.185,8,MS
38627,545.48,68.185,8,MS
38627,545.48,68.185,8,MS
38632,2933.8000000000015,52.38928571428574,56,MS
38633,266.66999999999996,26.666999999999994,10,MS
38633,266.66999999999996,26.666999999999994,10,MS
38635,132.98000000000002,18.997142857142858,7,MS
38635,132.98000000000002,18.997142857142858,7,MS
38635,132.98000000000002,18.997142857142858,7,MS
38637,3875.66,42.12673913043478,92,MS
38639,50.0,25.0,2,MS
38641,290.14,58.028,5,MS
38641,290.14,58.028,5,MS
38642,3.95,3.95,1,MS
38642,3.95,3.95,1,MS
38645,656.87,82.10875,8,MS
38645,656.87,82.10875,8,MS
38646,37.0,37.0,1,MS
38646,37.0,37.0,1,MS
38647,13.52,13.52,1,MS
38650,509.34,33.955999999999996,15,MS
38650,509.34,33.955999999999996,15,MS
38650,509.34,33.955999999999996,15,MS
38651,754.7800000000001,62.89833333333334,12,MS
38652,2757.0200000000013,34.462750000000014,80,MS
38652,2757.0200000000013,34.462750000000014,80,MS
38654,7284.849999999999,83.733908045977,87,MS
38654,7284.849999999999,83.733908045977,87,MS
38655,10991.050000000003,63.53208092485551,173,MS
38655,10991.050000000003,63.53208092485551,173,MS
38655,10991.050000000003,63.53208092485551,173,MS
38658,188.27000000000004,20.918888888888894,9,MS
38659,168.61,84.305,2,MS
38659,168.61,84.305,2,MS
38661,60.12,15.03,4,MS
38663,340.5,42.5625,8,MS
38663,340.5,42.5625,8,MS
38664,2721.7799999999997,453.62999999999994,6,MS
38665,39.84,13.280000000000001,3,MS
38665,39.84,13.280000000000001,3,MS
38665,39.84,13.280000000000001,3,MS
38666,783.2399999999998,27.00827586206896,29,MS
38668,662.5,73.61111111111111,9,MS
38668,662.5,73.61111111111111,9,MS
38670,20.0,20.0,1,MS
38670,20.0,20.0,1,MS
38671,4704.9400000000005,56.68602409638555,83,MS
38672,672.93,28.038749999999997,24,MS
38673,144.26000000000002,24.043333333333337,6,MS
38676,584.75,27.845238095238095,21,MS
38680,970.85,57.108823529411765,17,MS
38683,242.11,34.58714285714286,7,MS
38683,242.11,34.58714285714286,7,MS
38683,242.11,34.58714285714286,7,MS
38701,5035.319999999999,47.95542857142856,105,MS
38703,928.7100000000003,25.797500000000007,36,MS
38703,928.7100000000003,25.797500000000007,36,MS
38720,72.78999999999999,36.394999999999996,2,MS
38720,72.78999999999999,36.394999999999996,2,MS
38721,180.66000000000003,45.165000000000006,4,MS
38721,180.66000000000003,45.165000000000006,4,MS
38725,50.01,25.005,2,MS
38726,8.71,4.355,2,MS
38730,502.46,26.445263157894736,19,MS
38731,3.95,3.95,1,MS
38732,3092.6900000000005,39.14797468354431,79,MS
38732,3092.6900000000005,39.14797468354431,79,MS
38736,111.92,27.98,4,MS
38736,111.92,27.98,4,MS
38737,474.2300000000001,31.61533333333334,15,MS
38737,474.2300000000001,31.61533333333334,15,MS
38740,28.18,14.09,2,MS
38744,45.0,22.5,2,MS
38744,45.0,22.5,2,MS
38746,34.4,8.6,4,MS
38748,274.13,30.45888888888889,9,MS
38748,274.13,30.45888888888889,9,MS
38751,2872.9700000000003,51.30303571428572,56,MS
38751,2872.9700000000003,51.30303571428572,56,MS
38753,483.60999999999996,34.543571428571425,14,MS
38753,483.60999999999996,34.543571428571425,14,MS
38754,18.380000000000003,6.126666666666668,3,MS
38754,18.380000000000003,6.126666666666668,3,MS
38754,18.380000000000003,6.126666666666668,3,MS
38756,2402.51,51.11723404255319,47,MS
38756,2402.51,51.11723404255319,47,MS
38759,751.87,93.98375,8,MS
38759,751.87,93.98375,8,MS
38760,120.26,15.0325,8,MS
38761,1033.3200000000002,129.16500000000002,8,MS
38761,1033.3200000000002,129.16500000000002,8,MS
38762,69.0,34.5,2,MS
38764,37.1,37.1,1,MS
38765,16.88,16.88,1,MS
38769,252.16,36.02285714285714,7,MS
38771,1006.9900000000001,55.94388888888889,18,MS
38773,560.4200000000001,32.96588235294118,17,MS
38773,560.4200000000001,32.96588235294118,17,MS
38774,271.38,67.845,4,MS
38776,15.0,7.5,2,MS
38778,1287.23,128.723,10,MS
38780,427.23,142.41,3,MS
38781,58.730000000000004,29.365000000000002,2,MS
38801,10328.549999999996,40.504117647058806,255,MS
38801,10328.549999999996,40.504117647058806,255,MS
38802,356.46999999999997,89.11749999999999,4,MS
38803,432.05,54.00625,8,MS
38804,5540.45,52.766190476190474,105,MS
38804,5540.45,52.766190476190474,105,MS
38804,5540.45,52.766190476190474,105,MS
38820,54.36,54.36,1,MS
38821,10545.009999999997,54.63735751295335,193,MS
38824,1776.1600000000003,34.156923076923086,52,MS
38824,1776.1600000000003,34.156923076923086,52,MS
38824,1776.1600000000003,34.156923076923086,52,MS
38824,1776.1600000000003,34.156923076923086,52,MS
38824,1776.1600000000003,34.156923076923086,52,MS
38826,1845.3399999999997,37.66,49,MS
38826,1845.3399999999997,37.66,49,MS
38827,135.39000000000001,45.13,3,MS
38828,949.9100000000003,32.75551724137932,29,MS
38828,949.9100000000003,32.75551724137932,29,MS
38828,949.9100000000003,32.75551724137932,29,MS
38829,2984.720000000001,31.41810526315791,95,MS
38829,2984.720000000001,31.41810526315791,95,MS
38833,287.53999999999996,28.753999999999998,10,MS
38833,287.53999999999996,28.753999999999998,10,MS
38834,2532.7000000000003,40.85,62,MS
38835,14.63,7.315,2,MS
38839,96.43,48.215,2,MS
38841,1109.3200000000002,48.2313043478261,23,MS
38841,1109.3200000000002,48.2313043478261,23,MS
38843,1224.8300000000002,58.325238095238106,21,MS
38843,1224.8300000000002,58.325238095238106,21,MS
38844,236.83,47.366,5,MS
38846,238.57999999999998,29.822499999999998,8,MS
